scope,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,total_copies,copies_per_run
allCharacters,,CARD_EDITOR_CREATED_CARD20,CARD.CARD_EDITOR_CREATED_CARD20,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD21,CARD.CARD_EDITOR_CREATED_CARD21,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD28,CARD.CARD_EDITOR_CREATED_CARD28,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD34,CARD.CARD_EDITOR_CREATED_CARD34,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD35,CARD.CARD_EDITOR_CREATED_CARD35,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,CARD_EDITOR_CREATED_CARD39,CARD.CARD_EDITOR_CREATED_CARD39,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD40,CARD.CARD_EDITOR_CREATED_CARD40,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CARD_EDITOR_CREATED_CARD41,CARD.CARD_EDITOR_CREATED_CARD41,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CATALYST,CARD.CATALYST,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,CHANDRAGLIER,CARD.CHANDRAGLIER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_ATTACH_CURSE_FLASH_A1,CARD.CHAOSMOD-CHAOS_MOD_SILENT_ATTACH_CURSE_FLASH_A1,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_AYST_FLASH_A2,CARD.CHAOSMOD-CHAOS_MOD_SILENT_AYST_FLASH_A2,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_BCBS_FLASH_A2,CARD.CHAOSMOD-CHAOS_MOD_SILENT_BCBS_FLASH_A2,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_BCBS_FLASH_A3,CARD.CHAOSMOD-CHAOS_MOD_SILENT_BCBS_FLASH_A3,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_FIRST_AID,CARD.CHAOSMOD-CHAOS_MOD_SILENT_FIRST_AID,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHAOSMOD-CHAOS_MOD_SILENT_PURGE_CURSE,CARD.CHAOSMOD-CHAOS_MOD_SILENT_PURGE_CURSE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHEMTECH_DRAGON_SOUL_CARD,CARD.CHEMTECH_DRAGON_SOUL_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHONGZUO_MOD_ANTICIPATE,CARD.CHONGZUO_MOD_ANTICIPATE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHONGZUO_MOD_MASTER_PLANNER,CARD.CHONGZUO_MOD_MASTER_PLANNER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHONGZUO_MOD_SLICE,CARD.CHONGZUO_MOD_SLICE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CHONGZUO_MOD_SPEEDSTER,CARD.CHONGZUO_MOD_SPEEDSTER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CLOAK_AND_DAGGER_C,CARD.CLOAK_AND_DAGGER_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CLOCKWORK_NIGHT,CARD.CLOCKWORK_NIGHT,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,COLLECT,CARD.COLLECT,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,COMBUST_C,CARD.COMBUST_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CONCENTRATE,CARD.CONCENTRATE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CONCLUDE,CARD.CONCLUDE,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,CONJURE_BLADE,CARD.CONJURE_BLADE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CORE_SURGE_C,CARD.CORE_SURGE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CURTAIN_CALL,CARD.CURTAIN_CALL,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,CUT_THROUGH_FATE,CARD.CUT_THROUGH_FATE,,,1,36533,2.737251252292448e-05,4,0.00010949005009169792
allCharacters,,CYNET_MINING,CARD.CYNET_MINING,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DAGGER_SPRAY_C,CARD.DAGGER_SPRAY_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DAZED,CARD.DAZED,Dazed,晕眩,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DEFECT_SHAME,CARD.DEFECT_SHAME,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DOPPELGANGER_C,CARD.DOPPELGANGER_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DOUBLE_TAP_C,CARD.DOUBLE_TAP_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DREAMGROVE_RING,CARD.DREAMGROVE_RING,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,DROPKICK_C,CARD.DROPKICK_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,ELICIT_CARD,CARD.ELICIT_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,EMPTY_MIND,CARD.EMPTY_MIND,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,ENGAGE,CARD.ENGAGE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,ESCAPE_PLAN_C,CARD.ESCAPE_PLAN_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,EVISCERATE_C,CARD.EVISCERATE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,EXODIA,CARD.EXODIA,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,FISSION_C,CARD.FISSION_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,FLAME_CLAW,CARD.FLAME_CLAW,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,FRIENDSHIPOVERMOD-F_O_CHAOS_DRAIN,CARD.FRIENDSHIPOVERMOD-F_O_CHAOS_DRAIN,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,FRIENDSHIPOVERMOD-F_O_RELAY,CARD.FRIENDSHIPOVERMOD-F_O_RELAY,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,FUEL,CARD.FUEL,Fuel,燃料,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,GIANT_ROCK,CARD.GIANT_ROCK,Giant Rock,巨石,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GRACEFUL_CH,CARD.GRACEFUL_CH,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GRAND_FINALE_C,CARD.GRAND_FINALE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUARDIAN-FUTURE_PLANS,CARD.GUARDIAN-FUTURE_PLANS,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-IRONCLAD_BURNING_ARMOR,CARD.GUIDASEXPAND-IRONCLAD_BURNING_ARMOR,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-NECROBINDER_CATNAP,CARD.GUIDASEXPAND-NECROBINDER_CATNAP,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-NECROBINDER_ENCORE,CARD.GUIDASEXPAND-NECROBINDER_ENCORE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-NECROBINDER_GATHER_FLAME,CARD.GUIDASEXPAND-NECROBINDER_GATHER_FLAME,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-NECROBINDER_LANTERN_BEARER,CARD.GUIDASEXPAND-NECROBINDER_LANTERN_BEARER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-SILENT_ALLEY_CAT,CARD.GUIDASEXPAND-SILENT_ALLEY_CAT,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,GUIDASEXPAND-SILENT_BURNISH,CARD.GUIDASEXPAND-SILENT_BURNISH,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-SILENT_MASTERSTROKE,CARD.GUIDASEXPAND-SILENT_MASTERSTROKE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-SILENT_PERFECTION,CARD.GUIDASEXPAND-SILENT_PERFECTION,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,GUIDASEXPAND-SILENT_TRIPWIRE,CARD.GUIDASEXPAND-SILENT_TRIPWIRE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HANKDONNIE-SUPER_IRON_WAVE,CARD.HANKDONNIE-SUPER_IRON_WAVE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HAVNIS,CARD.HAVNIS,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEATSINKS_C,CARD.HEATSINKS_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEAVY_BLADE_C,CARD.HEAVY_BLADE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEEL_HOOK_C,CARD.HEEL_HOOK_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HELLBAND_DRUM_KIT_CARD,CARD.HELLBAND_DRUM_KIT_CARD,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,HELLBAND_FURNACE_CARD,CARD.HELLBAND_FURNACE_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HELLBAND_GIGANTIFICATION_CARD,CARD.HELLBAND_GIGANTIFICATION_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HERMIT-ROUNDHOUSE_KICK,CARD.HERMIT-ROUNDHOUSE_KICK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEXAGHOST-HERE_AND_NOW,CARD.HEXAGHOST-HERE_AND_NOW,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEXAGHOST-HEXAGUARD,CARD.HEXAGHOST-HEXAGUARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HEXAGHOST-POWER_FROM_BEYOND,CARD.HEXAGHOST-POWER_FROM_BEYOND,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-HEROIC_ENTRANCE,CARD.HONKAIFLAMECHASERS-HEROIC_ENTRANCE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-IF_I_WILL,CARD.HONKAIFLAMECHASERS-IF_I_WILL,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-LIFE_GRASP,CARD.HONKAIFLAMECHASERS-LIFE_GRASP,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-MASTER_TIME,CARD.HONKAIFLAMECHASERS-MASTER_TIME,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-PROJECT_STIGMA,CARD.HONKAIFLAMECHASERS-PROJECT_STIGMA,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-RAPTURE,CARD.HONKAIFLAMECHASERS-RAPTURE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HONKAIFLAMECHASERS-RENASCENCE,CARD.HONKAIFLAMECHASERS-RENASCENCE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HORNET,CARD.HORNET,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,HY,CARD.HY,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,INNER_PEACE,CARD.INNER_PEACE,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,INNTSUKI-PUCK_ENSNARED,CARD.INNTSUKI-PUCK_ENSNARED,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,JIE_XIAN,CARD.JIE_XIAN,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,JSZJ,CARD.JSZJ,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,JUDGMENT,CARD.JUDGMENT,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,KELBEK,CARD.KELBEK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,KOISHI-CURSED_CALL,CARD.KOISHI-CURSED_CALL,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,KOISHI-GREEN_ROSE,CARD.KOISHI-GREEN_ROSE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,KOISHI-MASK_OF_HOPE,CARD.KOISHI-MASK_OF_HOPE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,KOISHI-MY_CAT,CARD.KOISHI-MY_CAT,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LABRYNTH,CARD.LABRYNTH,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LADY_LABRYNTH,CARD.LADY_LABRYNTH,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEFT_ARM,CARD.LEFT_ARM,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEFT_LEG,CARD.LEFT_LEG,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_BERSERK,CARD.LEGACYSPIRE-BT_BERSERK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_CARNAGE,CARD.LEGACYSPIRE-BT_CARNAGE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_AMPLIFY,CARD.LEGACYSPIRE-BT_DEFECT_AMPLIFY,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_CONSUME,CARD.LEGACYSPIRE-BT_DEFECT_CONSUME,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_CORE_SURGE,CARD.LEGACYSPIRE-BT_DEFECT_CORE_SURGE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_FISSION,CARD.LEGACYSPIRE-BT_DEFECT_FISSION,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_HEATSINKS,CARD.LEGACYSPIRE-BT_DEFECT_HEATSINKS,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_MELTER,CARD.LEGACYSPIRE-BT_DEFECT_MELTER,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_RECURSION,CARD.LEGACYSPIRE-BT_DEFECT_RECURSION,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_STEAM_BARRIER,CARD.LEGACYSPIRE-BT_DEFECT_STEAM_BARRIER,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,LEGACYSPIRE-BT_DEFECT_THUNDER_STRIKE,CARD.LEGACYSPIRE-BT_DEFECT_THUNDER_STRIKE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_DISARM,CARD.LEGACYSPIRE-BT_DISARM,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_EVOLVE,CARD.LEGACYSPIRE-BT_EVOLVE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_EXHUME,CARD.LEGACYSPIRE-BT_EXHUME,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_FLEX,CARD.LEGACYSPIRE-BT_FLEX,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,LEGACYSPIRE-BT_IMMOLATE,CARD.LEGACYSPIRE-BT_IMMOLATE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_POWER_THROUGH,CARD.LEGACYSPIRE-BT_POWER_THROUGH,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SENTINEL,CARD.LEGACYSPIRE-BT_SENTINEL,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SHOCKWAVE,CARD.LEGACYSPIRE-BT_SHOCKWAVE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_CRIPPLING_CLOUD,CARD.LEGACYSPIRE-BT_SILENT_CRIPPLING_CLOUD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_HEEL_HOOK,CARD.LEGACYSPIRE-BT_SILENT_HEEL_HOOK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_OUTMANEUVER,CARD.LEGACYSPIRE-BT_SILENT_OUTMANEUVER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_PHANTASMAL_KILLER,CARD.LEGACYSPIRE-BT_SILENT_PHANTASMAL_KILLER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_RIDDLE_WITH_HOLES,CARD.LEGACYSPIRE-BT_SILENT_RIDDLE_WITH_HOLES,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_SILENT_SETUP,CARD.LEGACYSPIRE-BT_SILENT_SETUP,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACYSPIRE-BT_TRIP,CARD.LEGACYSPIRE-BT_TRIP,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEGACY_BLADE,CARD.LEGACY_BLADE,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,LEG_SWEEP_C,CARD.LEG_SWEEP_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEX_NINJA2_CARD_GOD_AND_BUDDHA,CARD.LEX_NINJA2_CARD_GOD_AND_BUDDHA,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LEX_NINJA2_CARD_HAMOOD_KILL_ALL,CARD.LEX_NINJA2_CARD_HAMOOD_KILL_ALL,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LIGHTNING_CLAW,CARD.LIGHTNING_CLAW,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,LIMIT_BREAK,CARD.LIMIT_BREAK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MARISAMOD-ACCELERATION,CARD.MARISAMOD-ACCELERATION,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MASTER_REALITY,CARD.MASTER_REALITY,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,MATARA-HIDDEN_GOD_BEHIND_DOOR,CARD.MATARA-HIDDEN_GOD_BEHIND_DOOR,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MAXXG,CARD.MAXXG,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MEDITATE,CARD.MEDITATE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MERRLI,CARD.MERRLI,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,METAMORPHOSIS_C,CARD.METAMORPHOSIS_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MIND_ROT,CARD.MIND_ROT,Mind Rot,心灵腐化,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,MINION_STRIKE,CARD.MINION_STRIKE,Minion Strike,仆从打击,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,MORENEOW-SILENT_ATTACK,CARD.MORENEOW-SILENT_ATTACK,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,MORENEOW-SILENT_SKILL,CARD.MORENEOW-SILENT_SKILL,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,MOUNTAIN_DRAGON_SOUL_CARD,CARD.MOUNTAIN_DRAGON_SOUL_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,MUTATING_INJECTION,CARD.MUTATING_INJECTION,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,PANACHE_C,CARD.PANACHE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,PERLEREINO,CARD.PERLEREINO,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,POT_OF_GREED,CARD.POT_OF_GREED,,,1,36533,2.737251252292448e-05,3,8.211753756877343e-05
allCharacters,,PREPARED_C,CARD.PREPARED_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,PUMMEL_C,CARD.PUMMEL_C,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,PUZZLE_BOX,CARD.PUZZLE_BOX,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,QUICK_SLASH_C,CARD.QUICK_SLASH_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,RALLYING_BLOW,CARD.RALLYING_BLOW,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,RAYE,CARD.RAYE,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,RECURSION_C,CARD.RECURSION_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,REFLEX_C,CARD.REFLEX_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,REGAL_GREED,CARD.REGAL_GREED,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,REINFORCED_BODY_C,CARD.REINFORCED_BODY_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,REINOHEART,CARD.REINOHEART,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,REPROGRAM_CARD,CARD.REPROGRAM_CARD,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,RESEARCHER,CARD.RESEARCHER,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,RIGHT_ARM,CARD.RIGHT_ARM,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,RIGHT_LEG,CARD.RIGHT_LEG,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SADISTIC_NATURE_C,CARD.SADISTIC_NATURE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SCHEIREN,CARD.SCHEIREN,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SEARING_ATTACK_CARD,CARD.SEARING_ATTACK_CARD,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SEARING_BLOW_C,CARD.SEARING_BLOW_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SEEING_RED_C,CARD.SEEING_RED_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SENTINEL_C,CARD.SENTINEL_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SERENITY,CARD.SERENITY,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SIGNATURE_MOVE,CARD.SIGNATURE_MOVE,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,SILENT_DECAY,CARD.SILENT_DECAY,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SJYC,CARD.SJYC,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,SLIFER_SKY_DRAGON,CARD.SLIFER_SKY_DRAGON,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SLIMED,CARD.SLIMED,Slimed,黏液,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SNAKE_RAIN,CARD.SNAKE_RAIN,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SNEAKY_STRIKE_C,CARD.SNEAKY_STRIKE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SNECKO-AMASS,CARD.SNECKO-AMASS,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SNECKO-EXOTIC_FORM,CARD.SNECKO-EXOTIC_FORM,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SNECKO-WHACK,CARD.SNECKO-WHACK,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,SOVEREIGN_BLADE,CARD.SOVEREIGN_BLADE,Sovereign Blade,君王之剑,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,STAR_DOMAIN,CARD.STAR_DOMAIN,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,STATIC_DISCHARGE_C,CARD.STATIC_DISCHARGE_C,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
allCharacters,,STRIKE_SILENT_C,CARD.STRIKE_SILENT_C,,,1,36533,2.737251252292448e-05,2,5.474502504584896e-05
allCharacters,,STS2_AI_A_CARD_CARD_HOLLOW_DEBT,CARD.STS2_AI_A_CARD_CARD_HOLLOW_DEBT,,,1,36533,2.737251252292448e-05,1,2.737251252292448e-05
